price_id,flight_id,cabin_class,base_price,seats_available,price_date
3190,192,Economy,426.88,189,2024-05-20
3191,192,Economy,223.5,84,2024-03-25
3192,192,Business,1415.54,33,2024-01-29
3193,192,Business,2474.67,27,2024-05-20
3194,192,Business,2734.55,25,2024-05-06
3195,192,First,3934.31,9,2024-02-26
3196,192,First,3553.12,14,2024-01-01
3197,192,First,5506.26,20,2024-05-06
3198,192,First,5194.19,12,2024-03-25
3199,192,First,6619.57,36,2024-06-03
3200,192,First,7552.14,36,2024-04-22
3201,192,First,2915.63,9,2024-01-15
3202,193,Economy,482.73,10,2024-02-26
3203,193,Economy,650.03,138,2024-01-29
3204,193,Economy,356.99,17,2024-01-15
3205,193,Economy,342.67,80,2024-01-01
3206,193,Business,991.89,17,2024-05-20
3207,193,Business,1159.15,13,2024-02-12
3208,193,Business,2453.63,1,2024-06-03
3209,193,Business,929.55,28,2024-02-26
3210,193,First,7205.2,13,2024-03-25
3211,193,First,4282.5,28,2024-01-01
3212,193,First,4631.28,12,2024-04-08
3213,194,Economy,183.14,44,2024-06-17
3214,194,Economy,464.56,148,2024-03-25
3215,194,Economy,612.67,31,2024-05-06
3216,194,Economy,230.76,53,2024-01-15
3217,194,Business,1460.14,20,2024-04-08
3218,194,Business,1596.31,13,2024-06-03
3219,194,Business,2964.37,32,2024-05-06
3220,194,First,2096.87,24,2024-04-08
3221,194,First,6820.47,25,2024-02-26
3222,194,First,7769.41,6,2024-04-22
3223,194,First,4128.09,19,2024-01-15
3224,194,First,7019.21,27,2024-06-17
3225,195,Economy,560.2,82,2024-02-26
3226,195,Economy,150.85,63,2024-02-12
3227,195,Economy,240.6,2,2024-01-15
3228,195,Economy,207.0,39,2024-03-25
3229,195,Economy,215.35,120,2024-04-08
3230,195,Economy,638.36,15,2024-01-01
3231,195,Economy,525.42,53,2024-01-29
3232,195,Economy,709.11,169,2024-03-11
3233,195,Business,1013.81,33,2024-03-11
3234,195,Business,2916.72,11,2024-05-06
3235,195,Business,1476.16,7,2024-03-25
3236,195,Business,2487.74,1,2024-01-29
3237,195,Business,1794.13,19,2024-05-20
3238,195,First,6699.61,21,2024-05-20
3239,195,First,2170.98,30,2024-03-11
3240,195,First,2205.34,9,2024-02-26
3241,195,First,7481.46,2,2024-05-06
3242,195,First,5236.85,38,2024-06-03
3243,195,First,6335.14,10,2024-01-01
3244,196,Economy,182.64,16,2024-01-15
3245,196,Economy,196.44,121,2024-01-01
3246,196,Economy,435.81,106,2024-03-11
3247,196,Economy,702.18,137,2024-02-12
3248,196,Business,1726.77,16,2024-01-29
3249,196,Business,907.68,34,2024-05-06
3250,196,Business,1477.4,39,2024-05-20
3251,196,Business,2204.24,6,2024-01-01
3252,196,Business,1746.7,36,2024-02-26
3253,196,Business,1071.09,14,2024-04-08
3254,196,First,7321.51,6,2024-01-29
3255,196,First,3498.67,16,2024-06-17
3256,196,First,3107.76,19,2024-02-12
3257,196,First,3971.75,29,2024-01-15
3258,196,First,6010.14,33,2024-05-06
3259,196,First,5101.43,17,2024-03-25
3260,196,First,6559.36,8,2024-06-03
3261,197,Economy,628.6,98,2024-03-25
3262,197,Economy,549.68,50,2024-03-11
3263,197,Economy,786.08,3,2024-05-20
3264,197,Economy,217.21,8,2024-01-29
3265,197,Economy,688.06,60,2024-01-01
3266,197,Business,1753.86,22,2024-03-25
3267,197,Business,1050.6,36,2024-03-11
3268,197,Business,1573.58,13,2024-01-01
3269,197,Business,1687.66,16,2024-05-06
3270,197,First,3531.71,31,2024-04-08
3271,197,First,6632.05,29,2024-01-15
3272,197,First,5979.49,21,2024-02-26
3273,197,First,6579.62,16,2024-04-22
3274,197,First,2378.71,23,2024-03-11
3275,197,First,4559.09,1,2024-05-06
3276,197,First,7788.52,8,2024-06-03
3277,198,Economy,201.79,182,2024-02-12
3278,198,Economy,321.09,88,2024-04-08
3279,198,Economy,328.78,111,2024-01-15
3280,198,Business,2616.03,14,2024-01-15
3281,198,Business,2462.19,12,2024-04-22
3282,198,Business,2360.19,22,2024-01-29
3283,198,Business,1861.38,9,2024-03-25
3284,198,Business,1950.92,33,2024-06-03
3285,198,Business,1860.11,34,2024-02-12
3286,198,Business,1470.37,14,2024-06-17
3287,198,First,7153.64,14,2024-04-22
3288,198,First,7059.43,9,2024-01-29
3289,198,First,5244.93,39,2024-03-11
3290,198,First,4544.09,12,2024-06-03
3291,198,First,3670.53,25,2024-01-15
3292,198,First,3778.98,33,2024-05-06
3293,198,First,7832.05,30,2024-05-20
3294,198,First,4808.02,8,2024-03-25
3295,199,Economy,536.92,17,2024-02-26
3296,199,Economy,160.27,105,2024-01-01
3297,199,Economy,215.41,123,2024-01-15
3298,199,Economy,679.26,195,2024-06-17
3299,199,Economy,781.02,62,2024-04-22
3300,199,Economy,386.04,40,2024-05-06
3301,199,Economy,559.34,100,2024-05-20
3302,199,Economy,522.16,63,2024-03-11
3303,199,Business,896.33,37,2024-01-15
3304,199,Business,2866.42,9,2024-02-12
3305,199,Business,1093.99,9,2024-02-26
3306,199,Business,2213.37,20,2024-01-29
3307,199,Business,625.85,7,2024-03-25
3308,199,First,4629.63,7,2024-02-26
3309,199,First,5247.56,39,2024-04-22
3310,199,First,4726.2,4,2024-01-15
3311,199,First,7281.36,21,2024-05-06
3312,199,First,7251.41,2,2024-04-08
3313,199,First,4289.01,16,2024-02-12
3314,199,First,2677.03,29,2024-03-11
3315,200,Economy,180.23,187,2024-05-06
3316,200,Economy,530.25,153,2024-01-29
3317,200,Economy,708.26,61,2024-04-08
3318,200,Economy,711.17,170,2024-02-26
3319,200,Economy,456.28,179,2024-02-12
3320,200,Economy,775.01,107,2024-01-15
3321,200,Business,2621.58,17,2024-05-20
3322,200,Business,2771.36,40,2024-01-15
3323,200,Business,1818.78,26,2024-02-26
3324,200,First,4969.86,37,2024-02-26
3325,200,First,4602.6,17,2024-03-11
3326,200,First,2623.79,31,2024-01-15
3327,200,First,5364.02,36,2024-01-01
3328,200,First,4254.93,33,2024-05-20
3329,200,First,7222.36,24,2024-04-08
3330,200,First,2252.61,6,2024-04-22
3331,200,First,5542.06,6,2024-06-17
3332,201,Economy,626.13,88,2024-01-15
3333,201,Economy,560.02,112,2024-06-17
3334,201,Economy,699.52,146,2024-02-12
3335,201,Economy,707.12,9,2024-03-11
3336,201,Economy,759.33,160,2024-03-25
3337,201,Economy,626.18,110,2024-04-22
3338,201,Economy,574.97,6,2024-05-06
3339,201,Business,837.13,26,2024-05-06
3340,201,Business,2524.55,29,2024-01-29
3341,201,Business,2638.63,16,2024-01-01
3342,201,Business,1460.61,22,2024-03-11
3343,201,First,4749.23,40,2024-02-12
3344,201,First,3579.04,10,2024-02-26
3345,201,First,3256.29,35,2024-04-08
3346,201,First,5889.72,25,2024-01-01
3347,201,First,6519.91,11,2024-03-11
3348,202,Economy,335.24,78,2024-01-15
3349,202,Economy,188.88,184,2024-03-11
3350,202,Economy,181.49,103,2024-06-03
3351,202,Economy,332.79,127,2024-05-06
3352,202,Economy,554.84,193,2024-04-22
3353,202,Economy,380.23,67,2024-02-12
3354,202,Business,638.23,12,2024-04-08
3355,202,Business,1996.43,32,2024-03-11
3356,202,Business,2280.55,35,2024-06-03
3357,202,Business,1310.89,35,2024-06-17
3358,202,Business,1891.81,25,2024-05-20
3359,202,Business,2084.33,4,2024-01-29
3360,202,Business,1076.69,5,2024-01-15
3361,202,Business,2308.0,25,2024-05-06
3362,202,First,4380.54,24,2024-01-29
3363,202,First,2621.76,18,2024-06-03
3364,202,First,5680.52,5,2024-03-11
3365,202,First,3943.02,14,2024-04-22
3366,202,First,4655.22,2,2024-05-20
3367,203,Economy,137.92,57,2024-04-22
3368,203,Economy,686.61,56,2024-01-29
3369,203,Economy,286.84,57,2024-05-20
3370,203,Economy,419.44,55,2024-02-26
3371,203,Business,2658.08,30,2024-01-01
3372,203,Business,2611.03,26,2024-02-26
3373,203,Business,1935.17,36,2024-02-12
3374,203,Business,1061.37,11,2024-06-17
3375,203,First,6780.78,23,2024-05-06
3376,203,First,6820.56,16,2024-03-25
3377,203,First,4587.89,23,2024-05-20
3378,203,First,7400.32,15,2024-06-17
3379,203,First,3920.93,22,2024-06-03
3380,203,First,2462.24,8,2024-02-26
3381,203,First,3929.98,15,2024-03-11
3382,204,Economy,668.93,154,2024-05-06
3383,204,Economy,274.92,89,2024-01-29
3384,204,Economy,607.94,165,2024-01-15
3385,204,Economy,784.02,57,2024-04-22
3386,204,Economy,436.39,147,2024-04-08
3387,204,Economy,688.9,117,2024-03-11
3388,204,Economy,540.79,127,2024-01-01
3389,204,Business,2160.67,22,2024-03-25
3390,204,Business,1743.9,9,2024-01-15
3391,204,Business,753.06,22,2024-01-29
3392,204,Business,756.99,17,2024-01-01
3393,204,Business,1967.41,1,2024-04-22
3394,204,Business,2312.67,31,2024-04-08
3395,204,Business,1633.99,8,2024-02-26
3396,204,First,3983.2,36,2024-02-12
3397,204,First,6790.5,32,2024-05-20
3398,204,First,7677.61,9,2024-04-08
3399,204,First,6597.8,37,2024-02-26
3400,204,First,3886.75,0,2024-04-22
3401,204,First,7825.33,3,2024-05-06
3402,205,Economy,616.66,187,2024-06-17
3403,205,Economy,252.34,153,2024-03-11
3404,205,Economy,646.14,45,2024-05-06
3405,205,Economy,688.3,7,2024-01-15
3406,205,Economy,561.6,126,2024-05-20
3407,205,Economy,615.49,84,2024-04-22
3408,205,Economy,180.59,103,2024-02-26
3409,205,Economy,510.32,175,2024-02-12
3410,205,Business,1039.18,19,2024-06-17
3411,205,Business,1452.38,27,2024-03-25
3412,205,Business,2709.75,31,2024-06-03
3413,205,Business,817.76,16,2024-04-08
3414,205,Business,1563.43,14,2024-01-29
3415,205,Business,1442.88,40,2024-03-11
3416,205,First,5143.2,1,2024-03-11
3417,205,First,7275.81,3,2024-04-08
3418,205,First,7892.06,3,2024-01-15
3419,206,Economy,381.63,7,2024-03-11
3420,206,Economy,664.03,145,2024-01-15
3421,206,Economy,503.09,17,2024-01-29
3422,206,Economy,769.88,48,2024-01-01
3423,206,Economy,552.81,127,2024-04-22
3424,206,Economy,243.61,55,2024-05-06
3425,206,Economy,783.53,24,2024-04-08
3426,206,Economy,713.03,39,2024-05-20
3427,206,Business,2565.59,1,2024-03-11
3428,206,Business,2093.0,34,2024-05-06
3429,206,Business,2731.76,7,2024-01-29
3430,206,Business,2537.29,19,2024-04-08
3431,206,Business,2844.08,6,2024-05-20
3432,206,Business,1437.73,11,2024-04-22
3433,206,Business,2016.26,10,2024-03-25
3434,206,First,2931.52,39,2024-04-08
3435,206,First,7519.99,29,2024-02-12
3436,206,First,7571.64,35,2024-05-06
3437,207,Economy,287.43,36,2024-06-17
3438,207,Economy,282.83,125,2024-04-08
3439,207,Economy,248.07,103,2024-01-15
3440,207,Economy,148.28,15,2024-04-22
3441,207,Economy,743.3,122,2024-05-20
3442,207,Economy,671.42,168,2024-03-11
3443,207,Business,1980.21,34,2024-06-17
3444,207,Business,1852.01,34,2024-05-06
3445,207,Business,2143.68,18,2024-01-15
3446,207,Business,1368.76,28,2024-04-22
3447,207,Business,2432.45,18,2024-05-20
3448,207,Business,2866.19,27,2024-03-11
3449,207,Business,1570.17,24,2024-02-26
3450,207,Business,797.73,1,2024-03-25
3451,207,First,4985.69,18,2024-01-15
3452,207,First,6625.06,3,2024-03-11
3453,207,First,5165.3,2,2024-04-22
3454,207,First,3128.47,5,2024-04-08
3455,207,First,3842.72,37,2024-03-25
3456,207,First,6487.11,36,2024-02-26
3457,208,Economy,777.4,98,2024-01-29
3458,208,Economy,248.0,137,2024-05-20
3459,208,Economy,155.66,175,2024-03-11
3460,208,Economy,714.12,189,2024-01-01
3461,208,Economy,465.69,45,2024-04-22
3462,208,Economy,465.95,174,2024-05-06
3463,208,Economy,595.44,54,2024-04-08
3464,208,Business,2309.79,4,2024-04-08
3465,208,Business,2313.68,31,2024-01-29
3466,208,Business,1096.17,40,2024-02-12
3467,208,First,7426.37,21,2024-01-01
3468,208,First,7906.41,24,2024-06-17
3469,208,First,6959.43,23,2024-03-25
3470,208,First,7505.5,25,2024-02-12
3471,208,First,2268.54,9,2024-01-15
3472,208,First,5592.51,39,2024-02-26
3473,208,First,6011.2,27,2024-06-03
3474,209,Economy,126.95,105,2024-05-06
3475,209,Economy,376.45,48,2024-06-03
3476,209,Economy,675.37,124,2024-05-20
3477,209,Economy,292.33,2,2024-02-26
3478,209,Economy,546.05,101,2024-02-12
3479,209,Economy,148.42,196,2024-06-17
3480,209,Economy,425.41,169,2024-04-22
3481,209,Economy,588.86,18,2024-03-11
3482,209,Business,1001.68,16,2024-01-15
3483,209,Business,2892.76,25,2024-06-17
3484,209,Business,1283.54,18,2024-01-29
3485,209,Business,1283.29,36,2024-04-08
3486,209,Business,1227.6,7,2024-06-03
3487,209,Business,1547.77,12,2024-05-20
3488,209,Business,2880.5,35,2024-02-26
3489,209,Business,2631.49,12,2024-05-06
3490,209,First,2656.06,14,2024-04-22
3491,209,First,2228.19,24,2024-01-01
3492,209,First,3106.87,4,2024-04-08
3493,209,First,3450.51,39,2024-05-20
3494,210,Economy,570.76,128,2024-04-08
3495,210,Economy,641.42,48,2024-06-03
3496,210,Economy,642.61,185,2024-01-29
3497,210,Economy,336.19,145,2024-06-17
3498,210,Economy,129.66,39,2024-01-01
3499,210,Business,2763.75,3,2024-02-26
3500,210,Business,1539.15,9,2024-01-29
3501,210,Business,2872.37,32,2024-03-11
3502,210,Business,752.76,11,2024-04-08
3503,210,Business,2105.31,21,2024-02-12
3504,210,First,3726.84,10,2024-06-03
3505,210,First,2860.18,20,2024-04-08
3506,210,First,2340.28,4,2024-01-01
3507,210,First,4459.55,34,2024-06-17
3508,210,First,2104.77,10,2024-01-15
3509,210,First,6344.48,20,2024-02-12
3510,210,First,4222.23,9,2024-02-26
3511,210,First,7409.12,14,2024-03-25
3512,211,Economy,159.72,99,2024-03-25
3513,211,Economy,642.71,30,2024-01-01
3514,211,Economy,702.76,195,2024-05-06
3515,211,Business,1526.53,39,2024-01-01
3516,211,Business,1528.24,15,2024-05-06
3517,211,Business,2238.91,39,2024-04-22
3518,211,Business,1200.1,40,2024-01-15
3519,211,Business,1691.96,9,2024-06-17
3520,211,Business,1690.14,23,2024-04-08
3521,211,Business,1137.22,18,2024-02-26
3522,211,Business,2129.02,11,2024-03-11
3523,211,First,2863.9,29,2024-02-26
3524,211,First,4462.23,34,2024-01-29
3525,211,First,7110.1,25,2024-03-11
3526,211,First,2750.15,40,2024-01-01
3527,211,First,4117.65,25,2024-03-25
3528,211,First,4526.84,26,2024-06-17
3529,212,Economy,349.7,170,2024-06-03
3530,212,Economy,391.24,185,2024-04-08
3531,212,Economy,480.36,62,2024-06-17
3532,212,Economy,267.53,48,2024-03-25
3533,212,Economy,506.5,186,2024-05-20
3534,212,Economy,568.34,158,2024-03-11
3535,212,Business,1112.43,9,2024-04-08
3536,212,Business,1728.56,34,2024-04-22
3537,212,Business,2165.37,19,2024-03-25
3538,212,Business,2771.22,39,2024-03-11
3539,212,Business,1589.08,12,2024-02-26
3540,212,First,7622.73,27,2024-03-11
3541,212,First,3081.89,28,2024-04-22
3542,212,First,2143.01,13,2024-01-29
3543,212,First,4315.82,11,2024-03-25
3544,213,Economy,511.05,50,2024-06-03
3545,213,Economy,222.46,81,2024-05-20
3546,213,Economy,438.63,189,2024-05-06
3547,213,Economy,208.78,124,2024-01-29
3548,213,Economy,335.03,195,2024-03-25
3549,213,Business,651.52,3,2024-04-22
3550,213,Business,1395.62,5,2024-06-03
3551,213,Business,1351.91,22,2024-05-20
3552,213,Business,1087.22,9,2024-01-01
3553,213,Business,2899.1,19,2024-01-15
3554,213,Business,2617.63,23,2024-06-17
3555,213,Business,2095.76,20,2024-05-06
3556,213,First,6814.02,10,2024-04-08
3557,213,First,7404.9,9,2024-06-17
3558,213,First,2979.54,7,2024-03-11
3559,213,First,5193.83,39,2024-01-29
3560,213,First,4458.08,35,2024-02-26
3561,213,First,5313.93,30,2024-04-22
3562,213,First,6199.18,17,2024-01-01
3563,214,Economy,212.21,97,2024-02-12
3564,214,Economy,441.51,122,2024-01-15
3565,214,Economy,235.91,5,2024-05-20
3566,214,Economy,518.6,92,2024-01-29
3567,214,Economy,753.04,149,2024-04-08
3568,214,Economy,508.9,114,2024-06-03
3569,214,Economy,727.91,125,2024-03-25
3570,214,Economy,763.69,145,2024-01-01
3571,214,Business,923.86,19,2024-03-11
3572,214,Business,2225.7,9,2024-01-15
3573,214,Business,866.33,12,2024-06-17
3574,214,Business,2907.78,20,2024-06-03
3575,214,Business,1301.64,5,2024-01-29
3576,214,First,7950.21,23,2024-05-06
3577,214,First,7107.52,12,2024-04-08
3578,214,First,5080.54,33,2024-01-01
3579,214,First,7425.68,1,2024-06-17
3580,214,First,4937.65,10,2024-03-25
3581,215,Economy,298.92,110,2024-05-20
3582,215,Economy,349.51,69,2024-02-12
3583,215,Economy,630.0,194,2024-02-26
3584,215,Business,625.63,36,2024-04-08
3585,215,Business,646.11,24,2024-05-20
3586,215,Business,1079.14,30,2024-01-15
3587,215,Business,1512.04,2,2024-03-11
3588,215,Business,2268.69,17,2024-04-22
3589,215,Business,2272.45,21,2024-01-01
3590,215,Business,1480.31,32,2024-06-03
3591,215,Business,2648.7,27,2024-02-26
3592,215,First,4932.98,17,2024-06-03
3593,215,First,2499.84,28,2024-03-11
3594,215,First,7512.66,5,2024-01-29
3595,215,First,6832.85,20,2024-06-17
3596,215,First,7168.87,7,2024-02-26
3597,215,First,2138.04,8,2024-02-12
3598,216,Economy,373.9,39,2024-02-12
3599,216,Economy,508.9,60,2024-01-15
3600,216,Economy,649.64,19,2024-01-29
3601,216,Business,2688.38,39,2024-06-03
3602,216,Business,768.92,37,2024-01-01
3603,216,Business,2102.7,29,2024-03-11
3604,216,First,3197.13,5,2024-03-11
3605,216,First,3113.45,5,2024-05-20
3606,216,First,2023.05,14,2024-01-15
3607,216,First,3261.31,5,2024-05-06
3608,216,First,4321.41,40,2024-06-03
3609,216,First,5176.0,30,2024-01-01
3610,216,First,6905.31,31,2024-06-17
3611,216,First,5632.75,11,2024-04-22
3612,217,Economy,245.75,1,2024-02-26
3613,217,Economy,174.1,50,2024-06-03
3614,217,Economy,299.02,138,2024-05-20
3615,217,Economy,511.3,48,2024-05-06
3616,217,Economy,595.98,179,2024-01-01
3617,217,Economy,637.93,48,2024-04-08
3618,217,Business,2124.71,37,2024-03-11
3619,217,Business,1312.13,26,2024-02-12
3620,217,Business,1815.97,18,2024-01-29
3621,217,Business,1123.82,16,2024-03-25
3622,217,First,3688.69,10,2024-06-03
3623,217,First,2387.92,4,2024-02-12
3624,217,First,4963.54,3,2024-04-22
3625,217,First,5719.07,27,2024-01-01
3626,217,First,2479.71,28,2024-02-26
3627,218,Economy,336.51,197,2024-06-03
3628,218,Economy,743.11,92,2024-05-20
3629,218,Economy,594.69,155,2024-01-15
3630,218,Business,1489.06,19,2024-01-15
3631,218,Business,2432.19,20,2024-05-06
3632,218,Business,1910.2,12,2024-02-26
3633,218,Business,1147.47,10,2024-03-11
3634,218,Business,702.48,22,2024-04-08
3635,218,Business,1583.36,29,2024-06-03
3636,218,Business,1378.48,25,2024-04-22
3637,218,Business,1712.7,29,2024-02-12
3638,218,First,6729.59,24,2024-01-29
3639,218,First,7938.57,40,2024-06-17
3640,218,First,2896.3,23,2024-03-25
3641,218,First,2083.7,11,2024-05-20
3642,218,First,2906.23,11,2024-01-01
3643,218,First,3301.96,1,2024-06-03
3644,219,Economy,458.18,40,2024-04-08
3645,219,Economy,326.4,140,2024-01-29
3646,219,Economy,308.82,48,2024-02-26
3647,219,Economy,450.84,185,2024-03-11
3648,219,Economy,459.41,111,2024-02-12
3649,219,Economy,764.19,40,2024-01-01
3650,219,Business,2294.46,38,2024-05-20
3651,219,Business,1294.37,15,2024-01-01
3652,219,Business,1845.03,31,2024-03-11
3653,219,Business,2528.69,26,2024-01-15
3654,219,Business,1777.22,19,2024-05-06
3655,219,Business,2115.62,21,2024-06-17
3656,219,First,4046.58,23,2024-02-26
3657,219,First,6842.75,8,2024-05-20
3658,219,First,4217.41,30,2024-05-06
3659,219,First,2378.75,28,2024-03-25
3660,219,First,4220.05,15,2024-01-15
3661,219,First,3256.74,20,2024-01-29
3662,219,First,6129.69,20,2024-06-17
3663,219,First,5803.23,30,2024-04-08
3664,220,Economy,733.26,82,2024-04-22
3665,220,Economy,651.48,146,2024-03-11
3666,220,Economy,780.37,58,2024-05-06
3667,220,Economy,601.51,156,2024-06-03
3668,220,Economy,281.17,63,2024-02-12
3669,220,Business,1521.94,9,2024-05-06
3670,220,Business,2096.66,5,2024-04-08
3671,220,Business,1870.17,29,2024-01-01
3672,220,Business,2046.24,17,2024-03-11
3673,220,Business,760.62,24,2024-04-22
3674,220,Business,2465.84,17,2024-01-15
3675,220,First,3963.29,39,2024-01-29
3676,220,First,4895.32,9,2024-03-11
3677,220,First,6702.11,20,2024-01-01
3678,220,First,4908.19,20,2024-04-08
3679,220,First,5628.63,34,2024-02-12
3680,220,First,3200.35,12,2024-04-22
3681,220,First,7746.35,38,2024-06-03
3682,220,First,5630.49,18,2024-05-20
3683,221,Economy,407.63,2,2024-01-01
3684,221,Economy,322.76,52,2024-06-03
3685,221,Economy,217.96,6,2024-02-12
3686,221,Economy,139.6,164,2024-04-22
3687,221,Economy,638.41,20,2024-05-06
3688,221,Economy,370.67,198,2024-02-26
3689,221,Economy,738.67,37,2024-01-15
3690,221,Economy,423.75,97,2024-05-20
3691,221,Business,1262.28,38,2024-01-29
3692,221,Business,1688.0,10,2024-05-06
3693,221,Business,2007.55,20,2024-04-08
3694,221,Business,2894.65,7,2024-03-11
3695,221,Business,725.82,20,2024-01-15
3696,221,Business,1926.18,23,2024-02-26
3697,221,Business,940.21,24,2024-02-12
3698,221,First,5678.49,2,2024-01-01
3699,221,First,5861.73,20,2024-05-20
3700,221,First,5393.7,36,2024-03-25
3701,221,First,2236.29,32,2024-03-11
3702,221,First,2335.16,8,2024-06-03
3703,221,First,4980.06,4,2024-01-29
3704,221,First,2839.47,6,2024-04-08
3705,222,Economy,175.19,87,2024-01-29
3706,222,Economy,630.58,126,2024-06-03
3707,222,Economy,392.38,15,2024-02-12
3708,222,Economy,476.78,164,2024-01-15
3709,222,Economy,657.02,177,2024-03-11
3710,222,Economy,225.39,22,2024-04-22
3711,222,Economy,673.77,114,2024-06-17
3712,222,Business,735.63,35,2024-01-15
3713,222,Business,658.14,14,2024-02-26
3714,222,Business,1748.86,2,2024-02-12
3715,222,Business,1125.6,14,2024-05-20
3716,222,First,4325.15,40,2024-01-29
3717,222,First,6021.58,1,2024-04-22
3718,222,First,5061.48,18,2024-03-11
3719,222,First,4953.36,26,2024-05-20
3720,223,Economy,516.26,1,2024-01-15
3721,223,Economy,357.58,20,2024-01-01
3722,223,Economy,515.48,94,2024-02-12
3723,223,Economy,466.22,42,2024-05-06
